OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey,Valu1_OBJECTID,Valu1_aws0_5,Valu1_aws5_20,Valu1_aws20_50,Valu1_aws50_100,Valu1_aws100_150,Valu1_aws150_999,Valu1_aws0_20,Valu1_aws0_30,Valu1_aws0_100,Valu1_aws0_150,Valu1_aws0_999,Valu1_tk0_5a,Valu1_tk5_20a,Valu1_tk20_50a,Valu1_tk50_100a,Valu1_tk100_150a,Valu1_tk150_999a,Valu1_tk0_20a,Valu1_tk0_30a,Valu1_tk0_100a,Valu1_tk0_150a,Valu1_tk0_999a,Valu1_musumcpcta,Valu1_soc0_5,Valu1_soc5_20,Valu1_soc20_50,Valu1_soc50_100,Valu1_soc100_150,Valu1_soc150_999,Valu1_soc0_20,Valu1_soc0_30,Valu1_soc0_100,Valu1_soc0_150,Valu1_soc0_999,Valu1_tk0_5s,Valu1_tk5_20s,Valu1_tk20_50s,Valu1_tk50_100s,Valu1_tk100_150s,Valu1_tk150_999s,Valu1_tk0_20s,Valu1_tk0_30s,Valu1_tk0_100s,Valu1_tk0_150s,Valu1_tk0_999s,Valu1_musumcpcts,Valu1_nccpi3corn,Valu1_nccpi3soy,Valu1_nccpi3cot,Valu1_nccpi3sg,Valu1_nccpi3all,Valu1_pctearthmc,Valu1_rootznemc,Valu1_rootznaws,Valu1_droughty,Valu1_pwsl1pomu,Valu1_musumcpct,Valu1_mukey,coecoclass_OBJECTID,coecoclass_ecoclasstypename,coecoclass_ecoclassref,coecoclass_ecoclassid,coecoclass_ecoclassname,coecoclass_cokey,coecoclass_coecoclasskey
365,917,88985611,47.321615226299997,-122.299992130800007,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138,,6.6399999,16.0599995,27.2600002,31.1200008,5.5500002,0.1800000,22.7099991,31.8799992,81.0999985,86.6399994,86.8199997,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.3000000,20.0000000,30.0000000,100.0000000,150.0000000,150.3000031,100,2690.0000000,6921.0000000,4279.0000000,4103.0000000,839.0000000,9.0000000,9611.0000000,11071.0000000,17992.0000000,18831.0000000,18840.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.0000000,20.0000000,30.0000000,100.0000000,150.0000000,150.0000000,100,0.4310000,0.2730000,0.0010000,0.4520000,0.4520000,85,89,68,1,5,100,1389407,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,20797138,7133230
366,923,89253731,47.188873999999998,-122.329409420000005,.,,74674.0000000,,74674,,20C,"Kitsap silt loam, 8 to 15 percent slopes",,12.0000000,11.8000002,,43,43,None,None,2,5.0000000,9.7500000,19.2500000,28.7500000,Moderately well drained,Moderately well drained,C/D,,87,4,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Very limited,1.0000000,Severe,2,1.0000000,74674,,,2,,Bellingham,Series,No ,,,0.0000000,3.0000000,8.0000000,,,,,,,,,,,,Yes,Poorly drained,,,,180,0,180,depressions,,,,,,,,,,,,,,,,6,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,74674,21076434,,8.5000000,25.5000000,48.8699989,80.7500000,80.7500000,3.2300000,34.0000000,50.5800018,163.6199951,244.3699951,247.6000061,4.2500000,12.7500000,25.5000000,42.5000000,42.5000000,1.7000000,17.0000000,25.5000000,85.0000000,127.5000000,129.1999969,85,2003.0000000,6009.0000000,5118.0000000,4441.0000000,1522.0000000,61.0000000,8012.0000000,10638.0000000,17570.0000000,19093.0000000,19154.0000000,4.0000000,13.0000000,26.0000000,43.0000000,43.0000000,2.0000000,17.0000000,26.0000000,85.0000000,128.0000000,129.0000000,85,0.8390000,0.6750000,0.0010000,0.7440000,0.8390000,85,150,288,0,2,87,74674,,Forage Suitability Groups,,G002XN102WA,Wet Soils,21076434,7251188
367,924,89262685,47.194700269999998,-122.157800660000007,.,,74671.0000000,,74671,,1C,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,74671,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74671,21076518,,6.6399999,16.0599995,27.2600002,31.1200008,5.5500002,0.1800000,22.7099991,31.8799992,81.0999985,86.6399994,86.8199997,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.3000000,20.0000000,30.0000000,100.0000000,150.0000000,150.3000031,100,2690.0000000,6921.0000000,4279.0000000,4103.0000000,839.0000000,9.0000000,9611.0000000,11071.0000000,17992.0000000,18831.0000000,18840.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,0.0000000,20.0000000,30.0000000,100.0000000,150.0000000,150.0000000,100,0.4310000,0.2700000,0.0010000,0.4520000,0.4520000,85,89,68,1,5,100,74671,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21076518,7251059
368,925,89281926,47.245363333299998,-122.441100000000006,.,,3227039.0000000,,3227039,,3057,"Urban land-Alderwood complex, 12 to 35 percent slopes",,25.0000000,22.6000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,1.0000000,Not rated,10,1.0000000,3227039,,,15,,Alderwood,Series,Yes,,,12.0000000,25.0000000,35.0000000,30,61,91,,3,56,5,,,,,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227039,21372926,,3.2300000,7.3699999,11.2100000,11.8999996,5.7500000,0.0600000,10.6099997,14.7399998,33.7200012,39.4700012,39.5299988,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.2000000,8.0000000,12.0000000,40.0000000,60.0000000,61.2000008,40,1262.0000000,2347.0000000,1443.0000000,1187.0000000,768.0000000,130.0000000,3610.0000000,4225.0000000,6240.0000000,7008.0000000,7138.0000000,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.0000000,8.0000000,12.0000000,40.0000000,60.0000000,61.0000000,40,0.0210000,0.0070000,0.0000000,0.0640000,0.0640000,15,89,68,1,10,100,3227039,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21372926,7692683
369,926,89282903,47.196853333299998,-122.455436666699995,.,,3227043.0000000,,3227043,,3061,"Alderwood-Everett complex, 0 to 12 percent slopes",,5.0000000,4.5999999,,65,,None,None,10,2.6700001,4.7300000,7.3000002,8.2200003,Moderately well drained,Moderately well drained,A,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1360000,Moderate,10,1.0000000,3227043,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227043,21372946,,6.5000000,14.6400003,23.8099995,24.3799992,8.7500000,0.1800000,21.1499996,29.4799995,69.3399963,78.0899963,78.2699966,4.7500000,14.2500000,28.5000000,47.5000000,47.5000000,1.6000000,19.0000000,28.5000000,95.0000000,142.5000000,144.1000061,95,2873.0000000,5525.0000000,3816.0000000,3097.0000000,946.0000000,135.0000000,8399.0000000,9805.0000000,15311.0000000,16257.0000000,16392.0000000,5.0000000,14.0000000,29.0000000,48.0000000,48.0000000,2.0000000,19.0000000,29.0000000,95.0000000,143.0000000,144.0000000,95,0.4150000,0.2350000,0.0010000,0.4380000,0.4490000,80,111,68,1,10,100,3227043,,NRCS Forestland Site,Ecological Site Description Database,F002XA007WA,Puget Lowlands Wet Forest,21372946,7692699
370,927,89374851,48.696736135300000,-122.682254500699997,.,,75146.0000000,,75146,,80,"Kickerville silt loam, 3 to 8 percent slopes",,6.0000000,5.9000001,,,,None,None,2,7.4000001,13.6499996,20.7900009,23.7900009,Well drained,Well drained,B,3,90,2,90,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0170000,Moderate,5,1.0000000,75146,,,90,,Kickerville,Series,Yes,NIRR,,3.0000000,6.0000000,8.0000000,,,,,3,134,2,,,,,No,Well drained,15.0000000,55.0000000,91.0000000,180,0,180,"outwash plains, terraces",,0.2300000,,10.0000000,10.0000000,10.0000000,889,1143,1397,,,,170,170,170,2,e,,3,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75146,21089237,,13.5000000,40.5000000,68.8499985,64.2600021,27.0000000,1.0800000,54.0000000,77.8499985,187.1100006,214.1100006,215.1900024,4.5000000,13.5000000,27.0000000,45.0000000,45.0000000,1.8000000,18.0000000,27.0000000,90.0000000,135.0000000,136.8000031,90,1456.0000000,4369.0000000,3705.0000000,1783.0000000,606.0000000,24.0000000,5826.0000000,7434.0000000,11315.0000000,11920.0000000,11944.0000000,5.0000000,14.0000000,27.0000000,45.0000000,45.0000000,2.0000000,18.0000000,27.0000000,90.0000000,135.0000000,137.0000000,90,0.9150000,0.7830000,0.0010000,0.9270000,0.9270000,90,150,238,0,5,100,75146,,NRCS Forestland Site,Ecological Site Description Database,F002XA005WA,Puget Lowlands Moist Forest,21089237,7261946
371,929,89437680,47.761291666699996,-122.296800000000005,.,,3064839.0000000,,3064839,,3058,"Alderwood-Everett-Urban land complex, 0 to 12 percent slopes",,5.0000000,4.8000002,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,4,75,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0990000,Moderate,5,1.0000000,3064839,,,5,,Kitsap,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064839,21113667,,5.4000001,11.8900003,19.9500008,20.8899994,8.7500000,0.1800000,17.2999992,24.1700001,58.1399994,66.8899994,67.0699997,4.0000000,12.0000000,24.0000000,40.0000000,40.0000000,1.1000000,16.0000000,24.0000000,80.0000000,120.0000000,121.0999985,80,2372.0000000,4405.0000000,3275.0000000,2584.0000000,614.0000000,71.0000000,6777.0000000,7952.0000000,12636.0000000,13251.0000000,13322.0000000,4.0000000,12.0000000,24.0000000,40.0000000,40.0000000,1.0000000,16.0000000,24.0000000,80.0000000,120.0000000,121.0000000,80,0.3170000,0.1790000,0.0010000,0.3400000,0.3480000,70,114,68,1,5,100,3064839,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113667,7290549
372,930,89489533,48.681237638500001,-122.633237130900000,.,,74996.0000000,,74996,,118,"Pickett-Rock outcrop complex, 30 to 60 percent slopes",,45.0000000,45.0000000,0,,,None,None,0,4.5000000,8.6400003,12.2399998,12.2399998,Well drained,Well drained,C,,100,7,60,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,74996,,,60,,Pickett,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,2,48,6,,,,,No,Well drained,0.0000000,259.0000000,518.0000000,338,45,113,"hills, hillslopes, mountain slopes, mountains, ridges",,0.2300000,,9.0000000,9.0000000,9.0000000,762,889,1016,,,,180,180,180,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Spodosols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74996,21089443,,5.4000001,16.2000008,30.2399998,21.6000004,,,21.6000004,32.4000015,73.4400024,73.4400024,73.4400024,3.0000000,9.0000000,18.0000000,14.3999996,,,12.0000000,18.0000000,44.4000015,44.4000015,44.4000015,60,660.0000000,1866.0000000,2327.0000000,1962.0000000,,,2527.0000000,3274.0000000,6815.0000000,6815.0000000,6815.0000000,3.0000000,9.0000000,18.0000000,14.0000000,,,12.0000000,18.0000000,44.0000000,44.0000000,44.0000000,60,0.0950000,0.0350000,0.0010000,0.0700000,0.0950000,60,74,122,1,,100,74996,,NRCS Forestland Site,Ecological Site Description Database,F002XA005WA,Puget Lowlands Moist Forest,21089443,7261986
373,931,89490980,48.678295829500001,-122.628620713900006,.,,74996.0000000,,74996,,118,"Pickett-Rock outcrop complex, 30 to 60 percent slopes",,45.0000000,45.0000000,0,,,None,None,0,4.5000000,8.6400003,12.2399998,12.2399998,Well drained,Well drained,C,,100,7,60,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,74996,,,60,,Pickett,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,2,48,6,,,,,No,Well drained,0.0000000,259.0000000,518.0000000,338,45,113,"hills, hillslopes, mountain slopes, mountains, ridges",,0.2300000,,9.0000000,9.0000000,9.0000000,762,889,1016,,,,180,180,180,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Spodosols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74996,21089443,,5.4000001,16.2000008,30.2399998,21.6000004,,,21.6000004,32.4000015,73.4400024,73.4400024,73.4400024,3.0000000,9.0000000,18.0000000,14.3999996,,,12.0000000,18.0000000,44.4000015,44.4000015,44.4000015,60,660.0000000,1866.0000000,2327.0000000,1962.0000000,,,2527.0000000,3274.0000000,6815.0000000,6815.0000000,6815.0000000,3.0000000,9.0000000,18.0000000,14.0000000,,,12.0000000,18.0000000,44.0000000,44.0000000,44.0000000,60,0.0950000,0.0350000,0.0010000,0.0700000,0.0950000,60,74,122,1,,100,74996,,NRCS Forestland Site,Ecological Site Description Database,F002XA005WA,Puget Lowlands Moist Forest,21089443,7261986
374,932,89493524,48.670766415599999,-122.622634023399996,.,,75147.0000000,,75147,,81,"Kickerville silt loam, 8 to 15 percent slopes",,12.0000000,12.0000000,,,,None,None,0,6.6500001,12.7600002,17.0799999,20.0799999,Well drained,Well drained,B,4,87,3,87,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0120000,Severe,0,1.0000000,75147,,,87,,Kickerville,Series,Yes,NIRR,,8.0000000,12.0000000,15.0000000,,,,,3,134,2,,,,,No,Well drained,15.0000000,55.0000000,91.0000000,180,0,180,"outwash plains, terraces",,0.2300000,,10.0000000,10.0000000,10.0000000,889,1143,1397,,,,170,170,170,3,e,,4,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75147,21089245,,13.0500002,33.9300003,64.0299988,37.5800018,26.1000004,1.0400000,46.9799995,68.7300034,148.6000061,174.6999969,175.7400055,4.3499999,13.0500002,26.1000004,43.5000000,43.5000000,1.7400000,17.3999996,26.1000004,87.0000000,130.5000000,132.2400055,87,1408.0000000,2061.0000000,2910.0000000,850.0000000,585.0000000,23.0000000,3469.0000000,4483.0000000,7229.0000000,7814.0000000,7837.0000000,4.0000000,13.0000000,26.0000000,44.0000000,44.0000000,2.0000000,17.0000000,26.0000000,87.0000000,131.0000000,132.0000000,87,0.8300000,0.6650000,0.0010000,0.8320000,0.8320000,87,150,201,0,,100,75147,,NRCS Forestland Site,Ecological Site Description Database,F002XA005WA,Puget Lowlands Moist Forest,21089245,7261947
375,933,89498281,48.659698621200000,-122.614445909899999,.,,74996.0000000,,74996,,118,"Pickett-Rock outcrop complex, 30 to 60 percent slopes",,45.0000000,45.0000000,0,,,None,None,0,4.5000000,8.6400003,12.2399998,12.2399998,Well drained,Well drained,C,,100,7,60,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,74996,,,60,,Pickett,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,2,48,6,,,,,No,Well drained,0.0000000,259.0000000,518.0000000,338,45,113,"hills, hillslopes, mountain slopes, mountains, ridges",,0.2300000,,9.0000000,9.0000000,9.0000000,762,889,1016,,,,180,180,180,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Spodosols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74996,21089443,,5.4000001,16.2000008,30.2399998,21.6000004,,,21.6000004,32.4000015,73.4400024,73.4400024,73.4400024,3.0000000,9.0000000,18.0000000,14.3999996,,,12.0000000,18.0000000,44.4000015,44.4000015,44.4000015,60,660.0000000,1866.0000000,2327.0000000,1962.0000000,,,2527.0000000,3274.0000000,6815.0000000,6815.0000000,6815.0000000,3.0000000,9.0000000,18.0000000,14.0000000,,,12.0000000,18.0000000,44.0000000,44.0000000,44.0000000,60,0.0950000,0.0350000,0.0010000,0.0700000,0.0950000,60,74,122,1,,100,74996,,NRCS Forestland Site,Ecological Site Description Database,F002XA005WA,Puget Lowlands Moist Forest,21089443,7261986
376,934,89530686,48.717294867000000,-122.683148682099997,.,,75114.0000000,,75114,,51,"Everett complex, 2 to 8 percent slopes",,5.0000000,5.0000000,,,,None,None,0,2.8900001,5.4499998,7.5700002,9.3900003,Somewhat excessively drained,Somewhat excessively drained,B,,100,4,86,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0010000,Moderate,2,1.0000000,75114,,,9,,"Everett, stony",Series,No ,,stony,2.0000000,5.0000000,8.0000000,,,,,4,86,4,,,,,No,Somewhat excessively drained,30.0000000,91.0000000,152.0000000,338,135,293,"moraines, outwash plains, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,762,953,1143,,,,180,180,180,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75114,21089097,,5.4800000,16.3199997,29.4099998,19.9300003,17.1399994,0.6800000,21.8099995,32.5099983,71.1500015,88.3000031,88.9800034,4.6999998,14.1000004,28.2000008,47.0000000,47.0000000,1.8800000,18.7999992,28.2000008,94.0000000,141.0000000,142.8800049,94,1018.0000000,2370.0000000,1795.0000000,1675.0000000,1693.0000000,68.0000000,3388.0000000,4055.0000000,6858.0000000,8551.0000000,8619.0000000,5.0000000,14.0000000,28.0000000,47.0000000,47.0000000,2.0000000,19.0000000,28.0000000,94.0000000,141.0000000,143.0000000,94,0.5490000,0.4160000,0.0010000,0.5120000,0.5490000,85,150,92,1,2,100,75114,,Forage Suitability Groups,,G002XN402WA,Droughty Soils,21089097,7262202
377,935,89582744,47.517004999999997,-121.608453333300005,.,,74030.3125000,,74030,,222,"Rock outcrop-Rubble land-Haywire complex, 45 to 90 percent slopes",,68.0000000,68.0000000,0,,,None,None,0,2.1600001,4.3200002,7.9800000,9.3500004,,Well drained,,,90,8,65,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Not rated,Not rated,Not rated,1.0000000,Not rated,0,1.0000000,74030,,,30,,Rubble land,Miscellaneous area,Yes,,,45.0000000,68.0000000,90.0000000,,,,,,,,,,,,No,Excessively drained,305.0000000,610.0000000,914.0000000,203,338,113,,,0.2300000,,7.0000000,10.0000000,12.0000000,914,1092,1270,,,,150,165,180,8,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,74030,20810927,,2.3699999,7.1199999,14.2500000,20.1499996,7.5000000,0.3000000,9.5000000,14.2500000,43.9000015,51.4000015,51.7000008,2.7500000,8.2500000,16.5000000,25.2500000,15.0000000,0.6000000,11.0000000,16.5000000,52.7500000,67.7500000,68.3499985,55,619.0000000,1672.0000000,2664.0000000,776.0000000,36.0000000,1.0000000,2290.0000000,3343.0000000,5731.0000000,5767.0000000,5768.0000000,3.0000000,8.0000000,17.0000000,25.0000000,15.0000000,1.0000000,11.0000000,17.0000000,53.0000000,68.0000000,68.0000000,55,0.0170000,0.0070000,0.0000000,0.0120000,0.0170000,25,91,116,1,,90,74030,,,,,,,
